[2025-04-07 13:51:02] VENDA FÁBRICA - ID: 8, Tipo: SUV, Cor: Azul, Estação: 1, Funcionário: 0, Posição Esteira Fábrica: 0, Loja: 0, Posição Esteira Loja: 0
[2025-04-07 13:52:43] VENDA FÁBRICA - ID: 403, Tipo: SEDAN, Cor: Verde, Estação: 1, Funcionário: 2, Posição Esteira Fábrica: 2, Loja: 0, Posição Esteira Loja: 0
[2025-04-07 13:52:43] VENDA FÁBRICA - ID: 404, Tipo: SUV, Cor: Azul, Estação: 3, Funcionário: 1, Posição Esteira Fábrica: 3, Loja: 1, Posição Esteira Loja: 0
[2025-04-07 13:52:43] VENDA FÁBRICA - ID: 405, Tipo: SEDAN, Cor: Vermelho, Estação: 3, Funcionário: 3, Posição Esteira Fábrica: 4, Loja: 2, Posição Esteira Loja: 0
[2025-04-07 13:52:44] VENDA FÁBRICA - ID: 406, Tipo: SUV, Cor: Verde, Estação: 1, Funcionário: 0, Posição Esteira Fábrica: 5, Loja: 0, Posição Esteira Loja: 0
[2025-04-07 13:52:44] VENDA FÁBRICA - ID: 407, Tipo: SEDAN, Cor: Azul, Estação: 0, Funcionário: 4, Posição Esteira Fábrica: 6, Loja: 1, Posição Esteira Loja: 0
[2025-04-07 13:52:44] VENDA FÁBRICA - ID: 408, Tipo: SUV, Cor: Vermelho, Estação: 2, Funcionário: 3, Posição Esteira Fábrica: 7, Loja: 0, Posição Esteira Loja: 0
[2025-04-07 13:52:44] VENDA FÁBRICA - ID: 409, Tipo: SEDAN, Cor: Verde, Estação: 2, Funcionário: 0, Posição Esteira Fábrica: 8, Loja: 2, Posição Esteira Loja: 0
[2025-04-07 13:52:45] VENDA FÁBRICA - ID: 410, Tipo: SUV, Cor: Azul, Estação: 1, Funcionário: 3, Posição Esteira Fábrica: 9, Loja: 1, Posição Esteira Loja: 0
[2025-04-07 13:52:45] VENDA FÁBRICA - ID: 411, Tipo: SEDAN, Cor: Vermelho, Estação: 0, Funcionário: 2, Posição Esteira Fábrica: 10, Loja: 0, Posição Esteira Loja: 0
[2025-04-07 13:52:45] VENDA FÁBRICA - ID: 412, Tipo: SUV, Cor: Verde, Estação: 3, Funcionário: 0, Posição Esteira Fábrica: 11, Loja: 2, Posição Esteira Loja: 0
[2025-04-07 13:52:46] VENDA FÁBRICA - ID: 413, Tipo: SEDAN, Cor: Azul, Estação: 3, Funcionário: 2, Posição Esteira Fábrica: 12, Loja: 1, Posição Esteira Loja: 0
[2025-04-07 13:52:46] VENDA FÁBRICA - ID: 414, Tipo: SUV, Cor: Vermelho, Estação: 1, Funcionário: 1, Posição Esteira Fábrica: 13, Loja: 2, Posição Esteira Loja: 0
[2025-04-07 13:52:46] VENDA FÁBRICA - ID: 415, Tipo: SEDAN, Cor: Verde, Estação: 0, Funcionário: 0, Posição Esteira Fábrica: 14, Loja: 0, Posição Esteira Loja: 0
[2025-04-07 13:52:46] VENDA FÁBRICA - ID: 416, Tipo: SUV, Cor: Azul, Estação: 2, Funcionário: 2, Posição Esteira Fábrica: 15, Loja: 2, Posição Esteira Loja: 0
[2025-04-07 13:52:46] VENDA FÁBRICA - ID: 417, Tipo: SEDAN, Cor: Vermelho, Estação: 2, Funcionário: 4, Posição Esteira Fábrica: 16, Loja: 1, Posição Esteira Loja: 0
[2025-04-07 13:52:46] VENDA FÁBRICA - ID: 418, Tipo: SUV, Cor: Verde, Estação: 0, Funcionário: 3, Posição Esteira Fábrica: 17, Loja: 0, Posição Esteira Loja: 0
[2025-04-07 13:52:47] VENDA FÁBRICA - ID: 419, Tipo: SEDAN, Cor: Azul, Estação: 1, Funcionário: 4, Posição Esteira Fábrica: 18, Loja: 1, Posição Esteira Loja: 0
[2025-04-07 13:52:47] VENDA FÁBRICA - ID: 420, Tipo: SUV, Cor: Vermelho, Estação: 3, Funcionário: 4, Posição Esteira Fábrica: 19, Loja: 2, Posição Esteira Loja: 0
[2025-04-07 13:52:47] VENDA FÁBRICA - ID: 421, Tipo: SEDAN, Cor: Verde, Estação: 3, Funcionário: 1, Posição Esteira Fábrica: 20, Loja: 0, Posição Esteira Loja: 0
[2025-04-07 13:52:48] VENDA FÁBRICA - ID: 422, Tipo: SUV, Cor: Azul, Estação: 0, Funcionário: 1, Posição Esteira Fábrica: 21, Loja: 0, Posição Esteira Loja: 0
[2025-04-07 13:52:48] VENDA FÁBRICA - ID: 423, Tipo: SEDAN, Cor: Vermelho, Estação: 1, Funcionário: 2, Posição Esteira Fábrica: 22, Loja: 1, Posição Esteira Loja: 0
[2025-04-07 13:52:48] VENDA FÁBRICA - ID: 424, Tipo: SUV, Cor: Verde, Estação: 2, Funcionário: 1, Posição Esteira Fábrica: 23, Loja: 2, Posição Esteira Loja: 0
[2025-04-07 13:52:48] VENDA FÁBRICA - ID: 425, Tipo: SEDAN, Cor: Azul, Estação: 2, Funcionário: 3, Posição Esteira Fábrica: 24, Loja: 1, Posição Esteira Loja: 0
[2025-04-07 13:52:48] VENDA FÁBRICA - ID: 426, Tipo: SUV, Cor: Vermelho, Estação: 0, Funcionário: 4, Posição Esteira Fábrica: 25, Loja: 0, Posição Esteira Loja: 0
[2025-04-07 13:52:49] VENDA FÁBRICA - ID: 427, Tipo: SEDAN, Cor: Verde, Estação: 1, Funcionário: 0, Posição Esteira Fábrica: 26, Loja: 2, Posição Esteira Loja: 0
[2025-04-07 13:52:49] VENDA FÁBRICA - ID: 428, Tipo: SUV, Cor: Azul, Estação: 3, Funcionário: 3, Posição Esteira Fábrica: 27, Loja: 1, Posição Esteira Loja: 0
[2025-04-07 13:52:49] VENDA FÁBRICA - ID: 429, Tipo: SEDAN, Cor: Vermelho, Estação: 3, Funcionário: 0, Posição Esteira Fábrica: 28, Loja: 0, Posição Esteira Loja: 0
[2025-04-07 13:52:49] VENDA FÁBRICA - ID: 430, Tipo: SUV, Cor: Verde, Estação: 0, Funcionário: 2, Posição Esteira Fábrica: 29, Loja: 2, Posição Esteira Loja: 0
[2025-04-07 13:52:50] VENDA FÁBRICA - ID: 431, Tipo: SEDAN, Cor: Azul, Estação: 1, Funcionário: 3, Posição Esteira Fábrica: 30, Loja: 1, Posição Esteira Loja: 0
[2025-04-07 13:52:50] VENDA FÁBRICA - ID: 432, Tipo: SUV, Cor: Vermelho, Estação: 2, Funcionário: 0, Posição Esteira Fábrica: 31, Loja: 0, Posição Esteira Loja: 0
[2025-04-07 13:52:50] VENDA FÁBRICA - ID: 433, Tipo: SEDAN, Cor: Verde, Estação: 2, Funcionário: 2, Posição Esteira Fábrica: 32, Loja: 2, Posição Esteira Loja: 0
[2025-04-07 13:52:51] VENDA FÁBRICA - ID: 434, Tipo: SUV, Cor: Azul, Estação: 1, Funcionário: 1, Posição Esteira Fábrica: 33, Loja: 1, Posição Esteira Loja: 0
[2025-04-07 13:52:51] VENDA FÁBRICA - ID: 435, Tipo: SEDAN, Cor: Vermelho, Estação: 0, Funcionário: 0, Posição Esteira Fábrica: 34, Loja: 0, Posição Esteira Loja: 0
[2025-04-07 13:52:51] VENDA FÁBRICA - ID: 436, Tipo: SUV, Cor: Verde, Estação: 3, Funcionário: 2, Posição Esteira Fábrica: 35, Loja: 2, Posição Esteira Loja: 0
[2025-04-07 13:52:51] VENDA FÁBRICA - ID: 437, Tipo: SEDAN, Cor: Azul, Estação: 3, Funcionário: 4, Posição Esteira Fábrica: 36, Loja: 0, Posição Esteira Loja: 0
[2025-04-07 13:52:52] VENDA FÁBRICA - ID: 438, Tipo: SUV, Cor: Vermelho, Estação: 0, Funcionário: 3, Posição Esteira Fábrica: 37, Loja: 1, Posição Esteira Loja: 0
[2025-04-07 13:52:52] VENDA FÁBRICA - ID: 439, Tipo: SEDAN, Cor: Verde, Estação: 1, Funcionário: 4, Posição Esteira Fábrica: 38, Loja: 0, Posição Esteira Loja: 0
[2025-04-07 13:52:52] VENDA FÁBRICA - ID: 440, Tipo: SUV, Cor: Azul, Estação: 2, Funcionário: 4, Posição Esteira Fábrica: 39, Loja: 2, Posição Esteira Loja: 0
[2025-04-07 13:52:52] VENDA FÁBRICA - ID: 441, Tipo: SEDAN, Cor: Vermelho, Estação: 2, Funcionário: 1, Posição Esteira Fábrica: 0, Loja: 1, Posição Esteira Loja: 0
[2025-04-07 13:52:53] VENDA FÁBRICA - ID: 443, Tipo: SEDAN, Cor: Azul, Estação: 0, Funcionário: 1, Posição Esteira Fábrica: 1, Loja: 0, Posição Esteira Loja: 0
[2025-04-07 13:52:53] VENDA FÁBRICA - ID: 442, Tipo: SUV, Cor: Verde, Estação: 1, Funcionário: 2, Posição Esteira Fábrica: 2, Loja: 1, Posição Esteira Loja: 0
[2025-04-07 13:52:53] VENDA FÁBRICA - ID: 444, Tipo: SUV, Cor: Vermelho, Estação: 3, Funcionário: 1, Posição Esteira Fábrica: 3, Loja: 2, Posição Esteira Loja: 0
[2025-04-07 13:52:54] VENDA FÁBRICA - ID: 445, Tipo: SEDAN, Cor: Verde, Estação: 3, Funcionário: 3, Posição Esteira Fábrica: 4, Loja: 1, Posição Esteira Loja: 0
[2025-04-07 13:52:54] VENDA FÁBRICA - ID: 446, Tipo: SUV, Cor: Azul, Estação: 0, Funcionário: 4, Posição Esteira Fábrica: 5, Loja: 2, Posição Esteira Loja: 0
[2025-04-07 13:52:54] VENDA FÁBRICA - ID: 447, Tipo: SEDAN, Cor: Vermelho, Estação: 1, Funcionário: 0, Posição Esteira Fábrica: 6, Loja: 0, Posição Esteira Loja: 0
[2025-04-07 13:52:54] VENDA FÁBRICA - ID: 448, Tipo: SUV, Cor: Verde, Estação: 2, Funcionário: 3, Posição Esteira Fábrica: 7, Loja: 1, Posição Esteira Loja: 0
[2025-04-07 13:52:54] VENDA FÁBRICA - ID: 449, Tipo: SEDAN, Cor: Azul, Estação: 2, Funcionário: 0, Posição Esteira Fábrica: 8, Loja: 0, Posição Esteira Loja: 0
[2025-04-07 13:52:55] VENDA FÁBRICA - ID: 450, Tipo: SUV, Cor: Vermelho, Estação: 0, Funcionário: 2, Posição Esteira Fábrica: 9, Loja: 2, Posição Esteira Loja: 0
[2025-04-07 13:52:55] VENDA FÁBRICA - ID: 451, Tipo: SEDAN, Cor: Verde, Estação: 1, Funcionário: 3, Posição Esteira Fábrica: 10, Loja: 1, Posição Esteira Loja: 0
[2025-04-07 13:52:55] VENDA FÁBRICA - ID: 452, Tipo: SUV, Cor: Azul, Estação: 3, Funcionário: 0, Posição Esteira Fábrica: 11, Loja: 0, Posição Esteira Loja: 0
[2025-04-07 13:52:55] VENDA FÁBRICA - ID: 453, Tipo: SEDAN, Cor: Vermelho, Estação: 3, Funcionário: 2, Posição Esteira Fábrica: 12, Loja: 2, Posição Esteira Loja: 0
[2025-04-07 13:52:56] VENDA FÁBRICA - ID: 454, Tipo: SUV, Cor: Verde, Estação: 0, Funcionário: 0, Posição Esteira Fábrica: 13, Loja: 1, Posição Esteira Loja: 0
[2025-04-07 13:52:56] VENDA FÁBRICA - ID: 455, Tipo: SEDAN, Cor: Azul, Estação: 1, Funcionário: 1, Posição Esteira Fábrica: 14, Loja: 2, Posição Esteira Loja: 0
[2025-04-07 13:52:56] VENDA FÁBRICA - ID: 456, Tipo: SUV, Cor: Vermelho, Estação: 2, Funcionário: 2, Posição Esteira Fábrica: 15, Loja: 0, Posição Esteira Loja: 0
[2025-04-07 13:52:56] VENDA FÁBRICA - ID: 457, Tipo: SEDAN, Cor: Verde, Estação: 2, Funcionário: 4, Posição Esteira Fábrica: 16, Loja: 1, Posição Esteira Loja: 0
[2025-04-07 13:52:57] VENDA FÁBRICA - ID: 458, Tipo: SUV, Cor: Azul, Estação: 1, Funcionário: 4, Posição Esteira Fábrica: 17, Loja: 2, Posição Esteira Loja: 0
[2025-04-07 13:52:57] VENDA FÁBRICA - ID: 459, Tipo: SEDAN, Cor: Vermelho, Estação: 0, Funcionário: 3, Posição Esteira Fábrica: 18, Loja: 0, Posição Esteira Loja: 0
[2025-04-07 13:52:57] VENDA FÁBRICA - ID: 460, Tipo: SUV, Cor: Verde, Estação: 3, Funcionário: 4, Posição Esteira Fábrica: 19, Loja: 1, Posição Esteira Loja: 0
[2025-04-07 13:52:57] VENDA FÁBRICA - ID: 461, Tipo: SEDAN, Cor: Azul, Estação: 3, Funcionário: 1, Posição Esteira Fábrica: 20, Loja: 2, Posição Esteira Loja: 0
[2025-04-07 13:52:58] VENDA FÁBRICA - ID: 462, Tipo: SUV, Cor: Vermelho, Estação: 0, Funcionário: 1, Posição Esteira Fábrica: 21, Loja: 0, Posição Esteira Loja: 0
[2025-04-07 13:52:58] VENDA FÁBRICA - ID: 463, Tipo: SEDAN, Cor: Verde, Estação: 2, Funcionário: 1, Posição Esteira Fábrica: 22, Loja: 1, Posição Esteira Loja: 0
[2025-04-07 13:52:58] VENDA FÁBRICA - ID: 464, Tipo: SUV, Cor: Azul, Estação: 1, Funcionário: 2, Posição Esteira Fábrica: 23, Loja: 2, Posição Esteira Loja: 0
[2025-04-07 13:52:59] VENDA FÁBRICA - ID: 465, Tipo: SEDAN, Cor: Vermelho, Estação: 2, Funcionário: 3, Posição Esteira Fábrica: 24, Loja: 0, Posição Esteira Loja: 0
[2025-04-07 13:52:59] VENDA FÁBRICA - ID: 467, Tipo: SEDAN, Cor: Azul, Estação: 1, Funcionário: 0, Posição Esteira Fábrica: 25, Loja: 1, Posição Esteira Loja: 0
[2025-04-07 13:52:59] VENDA FÁBRICA - ID: 466, Tipo: SUV, Cor: Verde, Estação: 0, Funcionário: 4, Posição Esteira Fábrica: 26, Loja: 2, Posição Esteira Loja: 0
[2025-04-07 13:52:59] VENDA FÁBRICA - ID: 468, Tipo: SUV, Cor: Vermelho, Estação: 3, Funcionário: 3, Posição Esteira Fábrica: 27, Loja: 0, Posição Esteira Loja: 0
[2025-04-07 13:53:00] VENDA FÁBRICA - ID: 469, Tipo: SEDAN, Cor: Verde, Estação: 3, Funcionário: 0, Posição Esteira Fábrica: 28, Loja: 1, Posição Esteira Loja: 0
[2025-04-07 13:53:00] VENDA FÁBRICA - ID: 470, Tipo: SUV, Cor: Azul, Estação: 0, Funcionário: 2, Posição Esteira Fábrica: 29, Loja: 2, Posição Esteira Loja: 0
[2025-04-07 13:53:00] VENDA FÁBRICA - ID: 472, Tipo: SUV, Cor: Verde, Estação: 1, Funcionário: 3, Posição Esteira Fábrica: 30, Loja: 0, Posição Esteira Loja: 0
[2025-04-07 13:53:00] VENDA FÁBRICA - ID: 471, Tipo: SEDAN, Cor: Vermelho, Estação: 2, Funcionário: 0, Posição Esteira Fábrica: 31, Loja: 1, Posição Esteira Loja: 0
[2025-04-07 13:53:00] VENDA FÁBRICA - ID: 473, Tipo: SEDAN, Cor: Azul, Estação: 2, Funcionário: 2, Posição Esteira Fábrica: 32, Loja: 2, Posição Esteira Loja: 0
[2025-04-07 13:53:01] VENDA FÁBRICA - ID: 475, Tipo: SEDAN, Cor: Verde, Estação: 0, Funcionário: 0, Posição Esteira Fábrica: 33, Loja: 0, Posição Esteira Loja: 0
[2025-04-07 13:53:01] VENDA FÁBRICA - ID: 474, Tipo: SUV, Cor: Vermelho, Estação: 1, Funcionário: 1, Posição Esteira Fábrica: 34, Loja: 2, Posição Esteira Loja: 0
[2025-04-07 13:53:01] VENDA FÁBRICA - ID: 476, Tipo: SUV, Cor: Azul, Estação: 3, Funcionário: 2, Posição Esteira Fábrica: 35, Loja: 1, Posição Esteira Loja: 0
[2025-04-07 13:53:02] VENDA FÁBRICA - ID: 477, Tipo: SEDAN, Cor: Vermelho, Estação: 3, Funcionário: 4, Posição Esteira Fábrica: 36, Loja: 0, Posição Esteira Loja: 0
[2025-04-07 13:53:02] VENDA FÁBRICA - ID: 478, Tipo: SUV, Cor: Verde, Estação: 0, Funcionário: 3, Posição Esteira Fábrica: 37, Loja: 2, Posição Esteira Loja: 0
[2025-04-07 13:53:02] VENDA FÁBRICA - ID: 479, Tipo: SEDAN, Cor: Azul, Estação: 1, Funcionário: 4, Posição Esteira Fábrica: 38, Loja: 1, Posição Esteira Loja: 0
[2025-04-07 13:53:02] VENDA FÁBRICA - ID: 480, Tipo: SUV, Cor: Vermelho, Estação: 2, Funcionário: 4, Posição Esteira Fábrica: 39, Loja: 0, Posição Esteira Loja: 0
[2025-04-07 13:53:03] VENDA FÁBRICA - ID: 481, Tipo: SEDAN, Cor: Verde, Estação: 2, Funcionário: 1, Posição Esteira Fábrica: 0, Loja: 2, Posição Esteira Loja: 0
[2025-04-07 13:53:03] VENDA FÁBRICA - ID: 482, Tipo: SUV, Cor: Azul, Estação: 0, Funcionário: 1, Posição Esteira Fábrica: 1, Loja: 1, Posição Esteira Loja: 0
[2025-04-07 13:53:03] VENDA FÁBRICA - ID: 483, Tipo: SEDAN, Cor: Vermelho, Estação: 1, Funcionário: 2, Posição Esteira Fábrica: 2, Loja: 0, Posição Esteira Loja: 0
[2025-04-07 13:53:03] VENDA FÁBRICA - ID: 484, Tipo: SUV, Cor: Verde, Estação: 3, Funcionário: 1, Posição Esteira Fábrica: 3, Loja: 2, Posição Esteira Loja: 0
[2025-04-07 13:53:03] VENDA FÁBRICA - ID: 485, Tipo: SEDAN, Cor: Azul, Estação: 3, Funcionário: 3, Posição Esteira Fábrica: 4, Loja: 1, Posição Esteira Loja: 0
[2025-04-07 13:53:04] VENDA FÁBRICA - ID: 486, Tipo: SUV, Cor: Vermelho, Estação: 0, Funcionário: 4, Posição Esteira Fábrica: 5, Loja: 0, Posição Esteira Loja: 0
[2025-04-07 13:53:04] VENDA FÁBRICA - ID: 487, Tipo: SEDAN, Cor: Verde, Estação: 1, Funcionário: 0, Posição Esteira Fábrica: 6, Loja: 1, Posição Esteira Loja: 0
[2025-04-07 13:53:04] VENDA FÁBRICA - ID: 488, Tipo: SUV, Cor: Azul, Estação: 2, Funcionário: 3, Posição Esteira Fábrica: 7, Loja: 2, Posição Esteira Loja: 0
[2025-04-07 13:53:04] VENDA FÁBRICA - ID: 489, Tipo: SEDAN, Cor: Vermelho, Estação: 2, Funcionário: 0, Posição Esteira Fábrica: 8, Loja: 0, Posição Esteira Loja: 0
[2025-04-07 13:53:05] VENDA FÁBRICA - ID: 490, Tipo: SUV, Cor: Verde, Estação: 0, Funcionário: 2, Posição Esteira Fábrica: 9, Loja: 1, Posição Esteira Loja: 0
[2025-04-07 13:53:05] VENDA FÁBRICA - ID: 491, Tipo: SEDAN, Cor: Azul, Estação: 1, Funcionário: 3, Posição Esteira Fábrica: 10, Loja: 0, Posição Esteira Loja: 0
[2025-04-07 13:53:05] VENDA FÁBRICA - ID: 492, Tipo: SUV, Cor: Vermelho, Estação: 3, Funcionário: 0, Posição Esteira Fábrica: 11, Loja: 2, Posição Esteira Loja: 0
[2025-04-07 13:53:06] VENDA FÁBRICA - ID: 493, Tipo: SEDAN, Cor: Verde, Estação: 3, Funcionário: 2, Posição Esteira Fábrica: 12, Loja: 2, Posição Esteira Loja: 0
[2025-04-07 13:53:06] VENDA FÁBRICA - ID: 494, Tipo: SUV, Cor: Azul, Estação: 0, Funcionário: 0, Posição Esteira Fábrica: 13, Loja: 1, Posição Esteira Loja: 0
[2025-04-07 13:53:06] VENDA FÁBRICA - ID: 495, Tipo: SEDAN, Cor: Vermelho, Estação: 1, Funcionário: 1, Posição Esteira Fábrica: 14, Loja: 0, Posição Esteira Loja: 0
[2025-04-07 13:53:07] VENDA FÁBRICA - ID: 496, Tipo: SUV, Cor: Verde, Estação: 2, Funcionário: 2, Posição Esteira Fábrica: 15, Loja: 1, Posição Esteira Loja: 0
[2025-04-07 13:53:07] VENDA FÁBRICA - ID: 497, Tipo: SEDAN, Cor: Azul, Estação: 2, Funcionário: 4, Posição Esteira Fábrica: 16, Loja: 0, Posição Esteira Loja: 0
[2025-04-07 13:53:07] VENDA FÁBRICA - ID: 498, Tipo: SUV, Cor: Vermelho, Estação: 0, Funcionário: 3, Posição Esteira Fábrica: 17, Loja: 2, Posição Esteira Loja: 0
[2025-04-07 13:53:07] VENDA FÁBRICA - ID: 499, Tipo: SEDAN, Cor: Verde, Estação: 1, Funcionário: 4, Posição Esteira Fábrica: 18, Loja: 2, Posição Esteira Loja: 0
[2025-04-07 13:53:07] VENDA FÁBRICA - ID: 500, Tipo: SUV, Cor: Azul, Estação: 3, Funcionário: 4, Posição Esteira Fábrica: 19, Loja: 1, Posição Esteira Loja: 0
